Account length,International plan,Voice mail plan,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total Charges,Total_Usage,Service_Stress,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Revenue_Segment_Medium,Revenue_Segment_High
206.5,0,1,180.5,85.0,224.1,92.0,205.7,103,3.1000000000000005,3.0,0.0,0,59.65,613.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
164.0,0,1,238.8,100.0,230.0,121.0,206.3,66,13.2,8.0,1.0,0,72.99000000000001,688.3000000000001,0.006060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104.0,0,1,182.1,66.0,213.6,65.0,193.0,108,13.4,9.0,2.0,0,61.43,602.1,0.01904761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150.0,0,1,139.6,72.0,332.8,154.5,213.8,105,8.8,2.0,2.0,0,64.02,695.0,0.013245033112582781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184.0,0,1,200.3,76.0,253.6,105.0,149.3,93,10.2,5.0,0.0,0,65.08,613.4000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
61.0,1,1,128.2,119.0,171.7,83.0,250.9,114,11.7,6.0,3.0,0,50.83,562.5,0.04838709677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115.0,0,0,226.4,101.0,276.8,60.0,213.4,82,12.3,4.0,3.0,1,74.94,728.9,0.02586206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.0,0,0,251.9,81.0,194.6,96.0,211.2,87,8.4,3.0,2.0,0,71.13,666.1,0.058823529411764705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,0,0,264.5,117.0,194.0,111.0,262.7,111,7.5,4.0,2.0,1,75.31,728.7,0.019801980198019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75.0,0,1,200.6,96.0,164.1,111.0,169.6,152,3.1000000000000005,5.0,1.0,0,56.36,537.4,0.013157894736842105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121.0,0,1,245.0,95.0,216.9,66.0,112.4,125,7.5,8.0,0.0,0,67.18,581.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142.0,1,0,140.8,140.0,228.6,119.0,152.9,88,10.9,7.0,1.0,0,53.190000000000005,533.1999999999999,0.006993006993006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,0,0,255.1,93.0,266.9,97.0,197.7,118,8.8,3.0,3.0,1,77.34,728.5,0.02459016393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
87.0,0,1,125.0,99.0,235.3,81.0,215.3,95,10.2,7.0,2.0,0,53.69,585.8000000000001,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34.0,0,0,180.6,65.0,280.4,99.0,292.4,105,5.0,3.0,1.0,0,69.03999999999999,758.4,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
177.0,1,0,248.7,118.0,172.3,73.0,191.9,87,11.3,2.0,1.0,1,68.61999999999999,624.1999999999999,0.0056179775280898875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58.0,0,1,178.1,111.0,236.7,109.0,264.0,118,8.4,2.0,0.0,0,64.55000000000001,687.1999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113.0,1,0,122.2,112.0,131.7,94.0,169.5,106,10.3,9.0,3.5,1,42.370000000000005,433.7,0.03070175438596491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,0,0,111.2,101.0,122.1,94.0,180.8,85,12.6,2.0,3.0,0,40.82,426.70000000000005,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0,1,1,103.2,117.0,236.3,86.0,203.5,101,11.9,2.0,0.0,1,49.99999999999999,554.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.0,0,0,138.4,104.0,158.9,122.0,64.54999999999998,73,3.9,9.0,3.5,1,40.22,365.75,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,0,0,146.3,85.0,216.6,95.0,233.0,82,11.5,3.0,0.0,0,56.88,607.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160.0,0,0,206.3,66.0,241.1,109.0,227.8,102,11.7,6.0,0.0,0,68.97,686.9000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.0,0,0,132.0,103.0,279.6,114.0,180.0,74,13.5,4.0,0.0,0,57.96,605.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88.0,0,0,274.6,105.0,161.1,121.0,194.4,123,9.2,4.0,2.0,0,71.60000000000001,639.3000000000001,0.02247191011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63.0,0,0,185.3,87.0,225.3,87.0,194.3,93,11.7,3.0,0.0,0,62.55,616.6000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57.0,0,1,179.2,105.0,283.2,83.0,228.1,77,14.7,5.0,1.0,0,68.76,705.2,0.017241379310344827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138.0,1,0,286.2,61.0,187.2,60.0,146.2,114,11.0,4.0,2.0,1,74.11,630.5999999999999,0.014388489208633094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
115.0,0,0,268.0,115.0,153.6,106.0,232.3,65,17.0,1.0,3.0,0,73.66000000000001,670.9000000000001,0.02586206896551724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171.0,0,0,137.5,110.0,198.1,109.0,292.7,131,13.3,5.0,2.0,0,56.980000000000004,641.5999999999999,0.011627906976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127.0,0,0,134.9,79.0,221.5,114.0,113.8,118,15.0,2.0,1.0,0,50.92999999999999,485.2,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.0,0,0,234.2,76.0,216.7,108.0,130.6,122,13.9,2.0,1.0,0,67.86,595.4,0.016129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131.0,0,0,175.1,73.0,171.9,116.0,131.1,94,7.3,6.0,1.0,0,52.24999999999999,485.40000000000003,0.007575757575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88.0,0,0,142.2,107.0,262.4,84.0,139.2,99,10.1,5.0,1.0,0,55.459999999999994,553.9,0.011235955056179775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
130.0,0,0,132.4,81.0,200.3,110.0,202.5,103,6.0,1.0,2.0,0,50.27,541.2,0.015267175572519083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,0,1,97.8,98.0,207.2,67.0,214.5,126,5.9,2.0,0.0,0,45.48,525.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0,0,0,266.9,83.0,229.7,74.0,251.7,99,11.0,6.0,3.0,1,79.19,759.3,0.03614457831325301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115.0,0,0,200.2,92.0,244.9,107.0,190.9,96,8.8,3.0,1.0,0,65.82,644.8,0.008620689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117.0,1,0,198.4,121.0,249.5,104.0,162.8,115,10.5,5.0,1.0,0,65.11,621.2,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60.0,0,0,180.3,67.0,208.0,68.0,181.2,101,12.8,6.0,2.0,0,59.94,582.3,0.03278688524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62.0,0,0,86.3,84.0,238.7,99.0,238.4,79,12.5,1.0,2.0,0,49.07,575.9,0.031746031746031744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131.0,0,0,240.9,108.0,167.4,91.0,322.2,109,14.7,8.0,3.0,0,73.65,745.2,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65.0,0,0,207.7,109.0,217.5,117.0,125.6,111,8.0,5.0,1.0,0,61.61,558.8,0.015151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142.0,0,1,224.4,114.0,146.0,106.0,241.4,98,8.8,2.0,1.0,0,63.800000000000004,620.5999999999999,0.006993006993006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134.0,0,0,164.9,115.0,126.5,96.0,238.5,125,10.0,9.0,2.0,0,52.21000000000001,539.9,0.014814814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.0,0,1,231.0,85.0,222.3,82.0,148.0,105,8.3,5.0,2.0,0,67.07,609.5999999999999,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76.0,0,0,107.3,140.0,238.2,133.0,271.8,116,10.0,3.0,3.5,1,53.42,627.3,0.045454545454545456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,0,0,185.0,122.0,182.5,92.0,274.9,92,5.1,8.0,1.0,0,60.71,647.5,0.009900990099009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
99.0,0,1,244.1,71.0,203.4,58.0,234.0,115,7.7,4.0,3.0,0,71.39999999999999,689.2,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106.0,0,1,220.1,105.0,222.2,109.0,158.4,96,13.1,8.0,0.0,0,66.98,613.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170.0,0,1,199.5,119.0,135.0,90.0,184.6,49,10.9,3.0,3.5,1,56.650000000000006,530.0,0.02046783625730994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78.0,0,0,109.5,105.0,286.1,90.0,247.6,113,4.9,9.0,1.0,0,55.4,648.1,0.012658227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39.0,0,0,187.2,110.0,114.7,116.0,104.7,83,13.2,5.0,1.0,0,49.84,419.79999999999995,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
119.0,1,1,172.1,119.0,223.6,133.0,150.0,94,13.9,10.5,1.0,1,58.77,559.6,0.008333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95.0,0,0,160.0,133.0,215.3,98.0,188.9,87,9.1,4.0,0.0,0,56.46,573.3000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
116.0,0,0,51.1,106.0,208.6,137.0,198.0,92,12.3,3.0,1.0,0,38.65,470.0,0.008547008547008548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,0,0,227.7,88.0,170.0,96.0,128.7,57,11.7,5.0,1.0,0,62.11,538.1,0.009009009009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
74.0,0,0,203.8,77.0,205.1,111.0,154.9,109,9.0,2.0,1.0,0,61.48,572.8,0.013333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148.0,0,1,241.7,84.0,165.8,84.0,160.6,80,11.3,3.0,1.0,0,65.46000000000001,579.4,0.006711409395973154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83.0,0,0,78.1,70.0,239.3,115.0,144.4,112,12.3,4.0,1.0,0,43.44,474.09999999999997,0.011904761904761904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.0,0,0,187.8,95.0,149.2,143.0,201.4,113,11.0,4.0,2.0,0,56.64,549.4,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111.0,0,1,127.1,94.0,228.3,116.0,166.7,108,7.1,3.0,1.0,0,50.44,529.1999999999999,0.008928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75.0,1,0,153.2,78.0,210.8,99.0,153.5,100,7.8,3.0,1.0,0,52.980000000000004,525.3,0.013157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0,1,0,186.1,114.0,198.6,140.0,206.5,80,13.8,5.0,3.5,1,61.53999999999999,605.0,0.04861111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58.0,0,1,224.1,127.0,238.8,85.0,174.2,86,11.5,7.0,2.0,0,69.35000000000001,648.5999999999999,0.03389830508474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172.0,0,0,203.9,109.0,234.0,123.0,160.7,65,17.5,4.0,3.5,0,66.59,616.0999999999999,0.02023121387283237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.0,0,0,211.3,87.0,165.7,97.0,265.9,72,13.3,6.0,1.0,0,65.56,656.1999999999999,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,1,0,219.4,112.0,225.7,102.0,255.3,95,12.0,4.0,3.5,0,71.21,712.4000000000001,0.034653465346534656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
94.0,0,0,190.4,91.0,92.0,107.0,224.8,108,13.6,10.5,2.0,0,53.98,520.8,0.021052631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,0,0,147.7,94.0,283.3,83.0,188.3,124,6.9,5.0,2.0,0,59.519999999999996,626.1999999999999,0.015503875968992248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181.0,0,0,229.9,130.0,144.4,93.0,262.4,110,14.2,4.0,2.0,0,66.99,650.9000000000001,0.01098901098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
127.0,0,0,102.8,128.0,143.7,95.0,191.4,97,10.0,5.0,1.0,0,41.0,447.9,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,0,0,178.7,81.0,233.7,74.0,131.9,120,9.1,4.0,1.0,0,58.63999999999999,553.4,0.011111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149.0,0,1,148.5,106.0,114.5,106.0,178.3,98,6.5,4.0,0.0,0,44.76,447.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,0,1,164.1,111.0,219.1,96.0,220.3,108,12.3,9.0,0.0,0,59.74999999999999,615.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163.0,1,0,197.2,90.0,188.5,113.0,211.1,94,7.8,8.0,1.0,0,61.150000000000006,604.5999999999999,0.006097560975609756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52.0,0,0,124.9,131.0,300.5,118.0,192.5,106,11.6,4.0,2.0,0,58.559999999999995,629.5,0.03773584905660377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89.0,0,0,115.4,99.0,209.9,115.0,280.9,112,15.9,6.0,3.0,0,54.39,622.1,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122.0,1,0,140.0,101.0,196.4,77.0,120.1,133,9.7,4.0,3.5,1,48.51,466.2,0.028455284552845527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0,0,0,321.1,105.0,265.5,122.0,180.5,72,11.5,2.0,3.5,1,87.63000000000001,778.6,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117.0,0,0,118.4,126.0,249.3,97.0,227.0,56,13.6,3.0,3.5,1,55.21,608.3000000000001,0.029661016949152543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
